site_num,domain,city,state,image_type,file_path,unique_per_site,reuse_from,dimensions,description,status
13,greeleyleak repairpros.com,Greeley,CO,Location,images/locations/location-11-greeley.jpg,YES — must be city-specific,,800x500,"Photo of Location 11 Greeley area in Greeley, CO",TODO
13,greeleyleak repairpros.com,Greeley,CO,Location,images/locations/location-12-greeley.jpg,YES — must be city-specific,,800x500,"Photo of Location 12 Greeley area in Greeley, CO",TODO
13,greeleyleak repairpros.com,Greeley,CO,Location,images/locations/location-13-greeley.jpg,YES — must be city-specific,,800x500,"Photo of Location 13 Greeley area in Greeley, CO",TODO
13,greeleyleak repairpros.com,Greeley,CO,Location,images/locations/location-14-greeley.jpg,YES — must be city-specific,,800x500,"Photo of Location 14 Greeley area in Greeley, CO",TODO
13,greeleyleak repairpros.com,Greeley,CO,Location,images/locations/location-15-greeley.jpg,YES — must be city-specific,,800x500,"Photo of Location 15 Greeley area in Greeley, CO",TODO
13,greeleyleak repairpros.com,Greeley,CO,Location,images/locations/location-16-greeley.jpg,YES — must be city-specific,,800x500,"Photo of Location 16 Greeley area in Greeley, CO",TODO
13,greeleyleak repairpros.com,Greeley,CO,Location,images/locations/location-17-greeley.jpg,YES — must be city-specific,,800x500,"Photo of Location 17 Greeley area in Greeley, CO",TODO
13,greeleyleak repairpros.com,Greeley,CO,Location,images/locations/location-18-greeley.jpg,YES — must be city-specific,,800x500,"Photo of Location 18 Greeley area in Greeley, CO",TODO
13,greeleyleak repairpros.com,Greeley,CO,Location,images/locations/location-19-greeley.jpg,YES — must be city-specific,,800x500,"Photo of Location 19 Greeley area in Greeley, CO",TODO
13,greeleyleak repairpros.com,Greeley,CO,Location,images/locations/location-20-greeley.jpg,YES — must be city-specific,,800x500,"Photo of Location 20 Greeley area in Greeley, CO",TODO
13,greeleyleak repairpros.com,Greeley,CO,Location,images/locations/location-21-greeley.jpg,YES — must be city-specific,,800x500,"Photo of Location 21 Greeley area in Greeley, CO",TODO
13,greeleyleak repairpros.com,Greeley,CO,Location,images/locations/location-22-greeley.jpg,YES — must be city-specific,,800x500,"Photo of Location 22 Greeley area in Greeley, CO",TODO
13,greeleyleak repairpros.com,Greeley,CO,Location,images/locations/location-23-greeley.jpg,YES — must be city-specific,,800x500,"Photo of Location 23 Greeley area in Greeley, CO",TODO
13,greeleyleak repairpros.com,Greeley,CO,Location,images/locations/location-24-greeley.jpg,YES — must be city-specific,,800x500,"Photo of Location 24 Greeley area in Greeley, CO",TODO
13,greeleyleak repairpros.com,Greeley,CO,Location,images/locations/location-25-greeley.jpg,YES — must be city-specific,,800x500,"Photo of Location 25 Greeley area in Greeley, CO",TODO
13,greeleyleak repairpros.com,Greeley,CO,Location,images/locations/location-26-greeley.jpg,YES — must be city-specific,,800x500,"Photo of Location 26 Greeley area in Greeley, CO",TODO
13,greeleyleak repairpros.com,Greeley,CO,Location,images/locations/location-27-greeley.jpg,YES — must be city-specific,,800x500,"Photo of Location 27 Greeley area in Greeley, CO",TODO
13,greeleyleak repairpros.com,Greeley,CO,Location,images/locations/location-28-greeley.jpg,YES — must be city-specific,,800x500,"Photo of Location 28 Greeley area in Greeley, CO",TODO
13,greeleyleak repairpros.com,Greeley,CO,Location,images/locations/location-29-greeley.jpg,YES — must be city-specific,,800x500,"Photo of Location 29 Greeley area in Greeley, CO",TODO
13,greeleyleak repairpros.com,Greeley,CO,Location,images/locations/location-30-greeley.jpg,YES — must be city-specific,,800x500,"Photo of Location 30 Greeley area in Greeley, CO",TODO
13,greeleyleak repairpros.com,Greeley,CO,Location,images/locations/location-31-greeley.jpg,YES — must be city-specific,,800x500,"Photo of Location 31 Greeley area in Greeley, CO",TODO
13,greeleyleak repairpros.com,Greeley,CO,Location,images/locations/location-32-greeley.jpg,YES — must be city-specific,,800x500,"Photo of Location 32 Greeley area in Greeley, CO",TODO
13,greeleyleak repairpros.com,Greeley,CO,Location,images/locations/location-33-greeley.jpg,YES — must be city-specific,,800x500,"Photo of Location 33 Greeley area in Greeley, CO",TODO
13,greeleyleak repairpros.com,Greeley,CO,Blog (reuse),blog/burst-pipe-greeley-home-tonight-4-steps-before-plumber-gets-there/ → uses images/services/pipe-leak-detection-and-repair.jpg,NO — reuses service image,images/services/pipe-leak-detection-and-repair.jpg,800x500,Reuse pipe-leak-detection-and-repair image — no new file needed,NO ACTION
13,greeleyleak repairpros.com,Greeley,CO,Blog (reuse),blog/why-greeley-water-bill-doubled-this-month-nothing-looks-wrong/ → uses images/services/plumbing-leak-detection-and-repair.jpg,NO — reuses service image,images/services/plumbing-leak-detection-and-repair.jpg,800x500,Reuse plumbing-leak-detection-and-repair image — no new file needed,NO ACTION
13,greeleyleak repairpros.com,Greeley,CO,Blog (reuse),blog/pinhole-leaks-behind-greeley-walls-causes-costs-repair-that-actually-lasts/ → uses images/services/pinhole-leak-detection-and-repair.jpg,NO — reuses service image,images/services/pinhole-leak-detection-and-repair.jpg,800x500,Reuse pinhole-leak-detection-and-repair image — no new file needed,NO ACTION
13,greeleyleak repairpros.com,Greeley,CO,Blog (reuse),blog/underground-main-water-line-leak-greeley-yard-wet-patch-means/ → uses images/services/underground-leak-detection-and-repair.jpg,NO — reuses service image,images/services/underground-leak-detection-and-repair.jpg,800x500,Reuse underground-leak-detection-and-repair image — no new file needed,NO ACTION
13,greeleyleak repairpros.com,Greeley,CO,Blog (reuse),blog/greeley-homes-over-20-years-old-why-pinhole-copper-leaks-are-almost-inevitable/ → uses images/services/copper-pipe-leak-detection-and-repair.jpg,NO — reuses service image,images/services/copper-pipe-leak-detection-and-repair.jpg,800x500,Reuse copper-pipe-leak-detection-and-repair image — no new file needed,NO ACTION
13,greeleyleak repairpros.com,Greeley,CO,Blog (reuse),blog/sewer-line-leak-greeley-5-signs-yard-smell-actually-pipe-problem/ → uses images/services/sewer-line-leak-detection-and-repair.jpg,NO — reuses service image,images/services/sewer-line-leak-detection-and-repair.jpg,800x500,Reuse sewer-line-leak-detection-and-repair image — no new file needed,NO ACTION
13,greeleyleak repairpros.com,Greeley,CO,Blog (reuse),blog/frozen-pipe-greeley-last-winter-check-hidden-damage-now/ → uses images/services/pipe-leak-detection-and-repair.jpg,NO — reuses service image,images/services/pipe-leak-detection-and-repair.jpg,800x500,Reuse pipe-leak-detection-and-repair image — no new file needed,NO ACTION
13,greeleyleak repairpros.com,Greeley,CO,Blog (reuse),blog/how-vet-greeley-plumber-leak-detection-ask-before-cut-drywall/ → uses images/services/acoustic-leak-detection.jpg,NO — reuses service image,images/services/acoustic-leak-detection.jpg,800x500,Reuse acoustic-leak-detection image — no new file needed,NO ACTION
13,greeleyleak repairpros.com,Greeley,CO,Blog (reuse),blog/greeley-toilet-keeps-running-flapper-fill-valve-something-worse/ → uses images/services/toilet-tank-leak-detection-and-repair.jpg,NO — reuses service image,images/services/toilet-tank-leak-detection-and-repair.jpg,800x500,Reuse toilet-tank-leak-detection-and-repair image — no new file needed,NO ACTION
13,greeleyleak repairpros.com,Greeley,CO,Blog (reuse),blog/brown-stain-greeley-ceiling-what-it-means-what-to-do-today/ → uses images/services/ceiling-leak-detection-and-repair.jpg,NO — reuses service image,images/services/ceiling-leak-detection-and-repair.jpg,800x500,Reuse ceiling-leak-detection-and-repair image — no new file needed,NO ACTION
13,greeleyleak repairpros.com,Greeley,CO,Blog (reuse),blog/greeley-plumbing-leak-insurance-claims-covered-not-document/ → uses images/services/residential-leak-detection-and-repair.jpg,NO — reuses service image,images/services/residential-leak-detection-and-repair.jpg,800x500,Reuse residential-leak-detection-and-repair image — no new file needed,NO ACTION
13,greeleyleak repairpros.com,Greeley,CO,Blog (reuse),blog/greeley-water-heater-leaking-3-failure-points-which-one-seeing/ → uses images/services/water-heater-leak-detection-and-repair.jpg,NO — reuses service image,images/services/water-heater-leak-detection-and-repair.jpg,800x500,Reuse water-heater-leak-detection-and-repair image — no new file needed,NO ACTION
13,greeleyleak repairpros.com,Greeley,CO,Blog (reuse),blog/greeley-water-hardness-180-mg-l-what-means-copper-pipes/ → uses images/services/copper-pipe-leak-detection-and-repair.jpg,NO — reuses service image,images/services/copper-pipe-leak-detection-and-repair.jpg,800x500,Reuse copper-pipe-leak-detection-and-repair image — no new file needed,NO ACTION
13,greeleyleak repairpros.com,Greeley,CO,Blog (reuse),blog/how-much-does-slab-leak-repair-cost-greeley-colorado/ → uses images/services/slab-leak-detection-and-repair.jpg,NO — reuses service image,images/services/slab-leak-detection-and-repair.jpg,800x500,Reuse slab-leak-detection-and-repair image — no new file needed,NO ACTION
13,greeleyleak repairpros.com,Greeley,CO,Blog (reuse),blog/greeley-clay-soil-foundation-plumbing-stress/ → uses images/services/foundation-leak-detection-and-repair.jpg,NO — reuses service image,images/services/foundation-leak-detection-and-repair.jpg,800x500,Reuse foundation-leak-detection-and-repair image — no new file needed,NO ACTION
14,longmontleak repairpros.com,Longmont,CO,Hero,images/hero/hero-bg.jpg,YES,,1200x600,Plumber with leak detection equipment — Longmont residential street or generic,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/slab-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Concrete slab floor with moisture seeping up; detection equipment nearby,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/pinhole-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Close-up of corroded copper pipe with small pinhole dripping water,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/foundation-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Basement foundation wall with water staining and moisture damage,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/pipe-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Plumber repairing burst pipe under sink or in wall cavity,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/sewer-line-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Sewer camera inspection equipment at a cleanout access point,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/water-heater-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Water heater tank with moisture at base; technician inspecting,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/plumbing-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Plumber with detection equipment in residential setting,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/underground-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Technician using acoustic correlator probes in a yard,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/water-line-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Main water service line exposed in trench; repair in progress,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/toilet-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Toilet base with water stain on floor; wax ring visible,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/faucet-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Dripping faucet with water droplets; close-up cartridge repair,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/sink-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Under-sink cabinet showing wet P-trap or drain connection,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/drain-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Drain pipe connection with visible moisture or staining,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/shower-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Shower tile grout with moisture damage; floor drain area,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/ceiling-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Brown water stain on white ceiling drywall,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/wall-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Thermal imaging camera pointed at wall showing temperature anomaly,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/bathroom-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Bathroom with technician using moisture meter on wall,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/bathtub-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Bathtub drain area with plumber inspecting overflow fitting,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/copper-pipe-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Old corroded copper pipe section showing green oxidation and pinholes,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/pvc-pipe-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,PVC drain pipe joint with crack or root intrusion visible,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/pipeline-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Long buried pipeline with acoustic sensors clamped on,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/hose-bib-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Exterior hose bib (outdoor faucet) with frost damage crack,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/pressure-regulator-valve-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Pressure regulator valve on supply line with gauge reading,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/sump-pump-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Sump pump in basement pit with discharge line visible,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/pool-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Swimming pool with technician performing dye test at fitting,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/above-ground-pool-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Above-ground pool with wet ground underneath liner,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/inground-pool-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Inground pool with pressure testing equipment on plumbing,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/pool-liner-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Pool vinyl liner with dye test syringe at suspected tear,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/spa-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Spa jet fitting with technician checking gasket seal,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/hot-tub-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Hot tub cabinet open showing pump union and plumbing connections,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/sprinkler-system-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Sprinkler head in yard with water pooling around base,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/irrigation-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Irrigation drip system with wet soil indicating subsurface leak,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/yard-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Wet muddy patch in dry yard; technician probing soil,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/crawl-space-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Crawl space with moisture on vapor barrier and wet insulation,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/basement-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Basement floor with standing water near foundation wall,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/basement-water-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Basement wall with water staining and efflorescence,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/residential-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Technician with acoustic detection equipment in residential home,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/commercial-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Commercial building hallway with leak detection equipment setup,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/whole-house-repipe-service.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,New PEX tubing running through wall framing; modern repipe,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/garbage-disposal-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Under-sink cabinet with garbage disposal showing drip at flange,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/dishwasher-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Dishwasher pulled out from cabinet showing water on floor,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/washing-machine-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Washing machine supply hose connection at wall valve,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/acoustic-leak-detection.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Technician wearing headphones holding acoustic ground microphone probe,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/helium-leak-detection.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Helium detector probe being swept over ground surface,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/electronic-leak-detection.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Electronic leak detection unit with digital display and contact probe,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/ultrasonic-leak-detection.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Ultrasonic sensor being aimed at wall surface; frequency display,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/thermal-imaging-leak-detection.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Infrared thermal camera displaying temperature map of floor,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/tracer-gas-leak-detection.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Gas detector probe over ground with tracer gas equipment in background,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/sonar-leak-detection.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Sonar detection unit connected to pipe at meter vault access,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/pinpoint-leak-detection.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Technician marking floor location with chalk after acoustic confirmation,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/non-invasive-leak-detection.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Technician scanning wall with detection equipment; no damage to surface,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/trenchless-leak-detection.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Pipe camera sonde equipment; locator receiver on ground above pipe,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/shower-pan-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Shower floor with drain plugged; flood test water level visible,TODO
14,longmontleak repairpros.com,Longmont,CO,Service,images/services/toilet-tank-leak-detection-and-repair.jpg,"YES — subject same, city context varies",Can copy Site 01 set if generic enough,800x500,Toilet tank lid off; flapper and fill valve visible inside,TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-01-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 01 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-02-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 02 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-03-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 03 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-04-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 04 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-05-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 05 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-06-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 06 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-07-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 07 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-08-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 08 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-09-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 09 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-10-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 10 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-11-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 11 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-12-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 12 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-13-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 13 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-14-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 14 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-15-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 15 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-16-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 16 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-17-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 17 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-18-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 18 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-19-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 19 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-20-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 20 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-21-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 21 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-22-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 22 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-23-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 23 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-24-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 24 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-25-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 25 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-26-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 26 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-27-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 27 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-28-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 28 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-29-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 29 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-30-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 30 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-31-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 31 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-32-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 32 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Location,images/locations/location-33-longmont.jpg,YES — must be city-specific,,800x500,"Photo of Location 33 Longmont area in Longmont, CO",TODO
14,longmontleak repairpros.com,Longmont,CO,Blog (reuse),blog/burst-pipe-longmont-home-tonight-4-steps-before-plumber-gets-there/ → uses images/services/pipe-leak-detection-and-repair.jpg,NO — reuses service image,images/services/pipe-leak-detection-and-repair.jpg,800x500,Reuse pipe-leak-detection-and-repair image — no new file needed,NO ACTION
14,longmontleak repairpros.com,Longmont,CO,Blog (reuse),blog/why-longmont-water-bill-doubled-this-month-nothing-looks-wrong/ → uses images/services/plumbing-leak-detection-and-repair.jpg,NO — reuses service image,images/services/plumbing-leak-detection-and-repair.jpg,800x500,Reuse plumbing-leak-detection-and-repair image — no new file needed,NO ACTION
14,longmontleak repairpros.com,Longmont,CO,Blog (reuse),blog/pinhole-leaks-behind-longmont-walls-causes-costs-repair-that-actually-lasts/ → uses images/services/pinhole-leak-detection-and-repair.jpg,NO — reuses service image,images/services/pinhole-leak-detection-and-repair.jpg,800x500,Reuse pinhole-leak-detection-and-repair image — no new file needed,NO ACTION
14,longmontleak repairpros.com,Longmont,CO,Blog (reuse),blog/underground-main-water-line-leak-longmont-yard-wet-patch-means/ → uses images/services/underground-leak-detection-and-repair.jpg,NO — reuses service image,images/services/underground-leak-detection-and-repair.jpg,800x500,Reuse underground-leak-detection-and-repair image — no new file needed,NO ACTION
14,longmontleak repairpros.com,Longmont,CO,Blog (reuse),blog/longmont-homes-over-20-years-old-why-pinhole-copper-leaks-are-almost-inevitable/ → uses images/services/copper-pipe-leak-detection-and-repair.jpg,NO — reuses service image,images/services/copper-pipe-leak-detection-and-repair.jpg,800x500,Reuse copper-pipe-leak-detection-and-repair image — no new file needed,NO ACTION
